# Field 1: timestamp of equator crossing (UT seconds since 1970-01-01 00:00:00 UTC)
# Field 2: time of equator crossing (years)
# Field 3: longitude of equator crossing (degrees)
# Field 4: local time of equator crossing (hours)
# Field 5: track mean altitude (km)
# Field 6: number of data points in track
# Field 7: track X rms (nT)
# Field 8: track Y rms (nT)
# Field 9: track Z rms (nT)
# Field 10: track scalar rms (nT)
# Field 11: satellite direction (+1 north -1 south)
# Field 12: number of along-track data used for scalar rms
# Field 13: number of along-track data used for vector rms
# Field 14: flagged due to rms (1 or 0)
1420543469 2015.014991   100.4757  18.11 853.35   3021 21153.3212   887.9116 26562.2653    24.7164  1   1729   1729 0
1420546518 2015.015087   -92.2247   6.11 856.27   3029 16425.8619  3844.3150 20118.6220    27.2869 -1   1885   1885 0
1420549583 2015.015184    74.9935  18.11 853.34   3019 19852.0862  2884.9235 24822.8025    20.5204  1   1744   1744 0
1420552633 2015.015281  -117.7064   6.11 856.29   3026 17186.1919  4483.4015 21211.5869    23.7402 -1   1822   1822 0
1420555698 2015.015378    49.5251  18.11 853.28   3026 18025.2360  3568.3379 21683.1239    17.1776  1   1801   1801 0
1420558747 2015.015475  -143.1890   6.11 856.25   3021 17794.8709  4647.4800 21715.1841    21.7261 -1   1802   1802 0
1420561813 2015.015572    24.0432  18.11 853.25   3028 16624.3281  2759.8140 19114.5664    24.3385  1   1862   1862 0
1420564862 2015.015669  -168.6586   6.11 856.21   3022 18498.7197  4191.2356 22217.8170    21.5886 -1   1789   1789 0
1420567927 2015.015766    -1.4391  18.11 853.25   3029 15567.9785  2556.9135 17763.8939    18.2840  1   1907   1907 0
1420570976 2015.015862   165.8584   6.11 856.19   3023 19441.7343  2927.0800 23096.6290    23.2962 -1   1774   1774 0
1420574042 2015.015959   -26.9085  18.11 853.25   3030 14709.8962  3932.2484 16878.5900    16.0602  1   1934   1934 0
1420577091 2015.016056   140.3880   6.11 856.20   3022 20529.3327  1157.5527 24428.4795    19.0325 -1   1762   1762 0
1420580156 2015.016153   -52.3923  18.11 853.30   3032 14690.8857  3830.5601 16970.6379    12.4707  1   1934   1934 0
1420583206 2015.016250   114.9062   6.11 856.26   3022 21001.9576  1493.1724 25928.8623    27.7104 -1   1761   1761 0
1420586271 2015.016347   -77.8612  18.11 853.21   3031 15733.1125   962.6944 18133.5527    15.5957  1   1950   1950 0
1420589320 2015.016444    89.4382   6.11 856.43   3022 20391.8062  2849.0092 25806.9647    25.2484 -1   1783   1783 0
1420592386 2015.016541  -103.3416  18.11 853.16   3030 16630.6903  3530.2022 19366.4527    15.9600  1   2021   2021 0
1420595435 2015.016637    63.9568   6.11 856.51   3028 18670.9172  3698.0263 23103.7831    21.3896 -1   1853   1853 0
1420598500 2015.016734  -128.8100  18.11 853.07   3031 17041.3023  4852.7707 20665.1709    16.0088  1   2077   2077 0
1420601549 2015.016831    38.4748   6.11 856.54   3031 16779.4979  2736.0992 20379.7317    25.7710 -1   1943   1943 0
1420604615 2015.016928  -154.2928  18.11 853.00   3024 17701.3961  4674.9673 21698.9660    18.0477  1   2046   2046 0
1420607664 2015.017025    13.0051   6.11 856.52   3033 15667.8706  2058.3373 18878.8006    22.5062 -1   2060   2060 0
1420610729 2015.017122  -179.7762  18.11 852.99   3023 18777.4853  3983.0754 22741.8121    22.5161  1   1955   1955 0
1420613779 2015.017219   -12.4779   6.11 856.49   3031 15277.2067  2551.0497 17696.4311    17.7664 -1   2149   2149 0
1420616844 2015.017316   154.7535  18.11 852.97   3018 19983.5697  2891.8914 24484.9265    19.1817  1   1848   1848 0
1420619893 2015.017412   -37.9479   6.11 856.47   3019 15325.6396  3703.3993 16857.9555    29.8961 -1   2141   2141 0
1420622958 2015.017510   129.2705  18.11 853.03   3003 20952.9173  1391.1563 26260.2374    77.4779  1   1760   1760 0
1420626008 2015.017606   -63.4304   6.11 856.27   2987 15589.2645  3636.5371 17926.8193    20.9531 -1   2043   2043 0
1420629073 2015.017703   103.8010  18.11 853.04   2985 21163.6524   656.9004 26656.3081    72.3537  1   1731   1731 0
1420632122 2015.017800   -88.9120   6.11 856.47   3030 16261.5640  3743.2235 19902.1150    24.5169 -1   1902   1902 0
1420635188 2015.017897    78.3187  18.11 853.15   3020 20030.0101  2658.2056 25171.9458    42.8134  1   1740   1740 0
1420638237 2015.017994  -114.3804   6.11 856.48   3022 17034.3971  4414.4660 21140.4353    28.4424 -1   1828   1828 0
1420641302 2015.018091    52.8369  18.11 853.08   3025 18195.1160  3578.5688 22125.2441    24.5350  1   1794   1794 0
1420644352 2015.018187  -139.8630   6.11 856.47   3026 17661.0353  4648.8130 21680.0450    28.1812 -1   1805   1805 0
1420647417 2015.018285    27.3684  18.11 853.04   3027 16738.0044  2888.7353 19375.2483    19.7843  1   1854   1854 0
1420650466 2015.018381  -165.3458   6.11 856.42   3023 18357.1182  4272.4060 22142.5621    25.4483 -1   1791   1791 0
1420653532 2015.018478     1.8861  18.11 853.02   3025 15673.1006  2456.2427 17921.9615    18.9561  1   1903   1903 0
1420656581 2015.018575   169.1845   6.11 856.40   3024 19283.4754  3156.2982 22937.9959    24.5020 -1   1774   1774 0
1420659646 2015.018672   -23.5833  18.11 853.05   3025 14773.5059  3757.4146 16961.5335    15.0897  1   1931   1931 0
1420662695 2015.018769   143.7008   6.11 856.40   3022 20377.4077  1298.4622 24244.8151    26.2486 -1   1764   1764 0
1420665761 2015.018866   -49.0670  18.11 853.10   3032 14609.0640  4034.9268 16882.7222    14.5318  1   1935   1935 0
1420668810 2015.018962   118.2320   6.11 856.46   3020 20966.4210  1401.1816 25782.1551    28.9877 -1   1758   1758 0
1420671875 2015.019060   -74.5363  18.11 853.02   3032 15547.2304  1246.0682 17974.0168    12.3157  1   1944   1944 0
1420674925 2015.019156    92.7507   6.11 856.59   3023 20504.7292  2623.6860 26006.6968    23.6004 -1   1778   1778 0
1420677990 2015.019253  -100.0167  18.11 852.95   3029 16519.0517  3192.4021 19214.6691    15.5440  1   2011   2011 0
1420681039 2015.019350    67.2826   6.11 856.70   3027 18892.4348  3707.1687 23524.9764    24.7598 -1   1842   1842 0
1420684105 2015.019447  -125.4982  18.11 852.87   3028 16956.4045  4783.5821 20517.4371    18.9746  1   2072   2072 0
1420687154 2015.019544    41.8007   6.11 856.75   3029 16961.6254  2881.7122 20657.0856    26.0878 -1   1929   1929 0
1420690219 2015.019641  -150.9676  18.11 852.80   3024 17563.8624  4742.4813 21595.4169    25.7250  1   2056   2056 0
1420693269 2015.019738    16.3178   6.11 856.73   3032 15743.3007  2086.1478 19040.1125    25.5040 -1   2044   2044 0
1420696334 2015.019835  -176.4510  18.11 852.78   3020 18597.6875  4085.9756 22590.7727    23.7019  1   1966   1966 0
1420699383 2015.019931    -9.1520   6.11 856.69   3030 15265.5815  2414.1587 17856.8108    18.8995 -1   2142   2142 0
1420702448 2015.020028   158.0786  18.11 852.76   3016 19797.0917  3060.0868 24238.9200    28.0039  1   1857   1857 0
